model,held_out_block,generation_seed,test_index,support_baseline_action,true_class,harmful_target,predicted_probability,predicted_class,local_error_std,severe_underestimation_probability,predicted_signed_calibration_error,predicted_underestimation_magnitude
signed_error_proxy_only,block_071_090,44078,31,1,beneficial,0,0.18429151531775362,0,0.03243298342916551,0.26489651737271336,0.08349767371639123,-0.08349767371639123
signed_error_proxy_only,block_071_090,44078,32,2,beneficial,0,0.08477693942188264,0,0.06828518800437472,0.5024373596212344,0.11095209992706594,-0.11095209992706594
signed_error_proxy_only,block_071_090,44078,46,1,beneficial,0,0.1386439617881143,0,0.05814559213552686,0.3645755569335822,0.09393806002245537,-0.09393806002245537
signed_error_proxy_only,block_071_090,44078,47,1,beneficial,0,0.04449456111692543,0,0.06528903869236934,0.26486791193476583,0.13212873062693783,-0.13212873062693783
signed_error_proxy_only,block_071_090,44078,49,2,beneficial,0,0.08777447500391562,0,0.05063504581189158,0.20981977603091523,0.10978114554572242,-0.10978114554572242
signed_error_proxy_only,block_071_090,44078,53,1,beneficial,0,0.2198231161181123,0,0.037574882439739124,0.3151254586389138,0.07669752218980702,-0.07669752218980702
signed_error_proxy_only,block_071_090,44078,61,1,beneficial,0,0.10599804008782268,0,0.04626687918878823,0.2666367196797023,0.10335085680841041,-0.10335085680841041
signed_error_proxy_only,block_071_090,44078,62,1,harmful,1,0.17604253760527416,0,0.08264897679823614,0.6042552063282551,0.08521756771999521,-0.08521756771999521
signed_error_proxy_only,block_071_090,44080,14,2,beneficial,0,0.23876024762478887,0,0.011611793591302636,0.2897423462835416,0.07339633128153494,-0.07339633128153494
signed_error_proxy_only,block_071_090,44080,43,2,beneficial,0,0.3548454418139529,0,0.06158036466575292,0.48782480077511337,0.05610099547630171,-0.05610099547630171
signed_error_proxy_only,block_071_090,44080,62,2,beneficial,0,0.2820591212915359,0,0.011359877022961882,0.2670487378561876,0.0664613972017295,-0.0664613972017295
signed_error_proxy_only,block_071_090,44080,65,2,beneficial,0,0.31845778501940414,0,0.02061569674096261,0.30444475159916323,0.06112197686174991,-0.06112197686174991
signed_error_proxy_only,block_071_090,44081,2,1,beneficial,0,0.5307634251853479,1,0.02363246586085142,0.38792788362882274,0.033899367061574134,-0.033899367061574134
signed_error_proxy_only,block_071_090,44081,12,1,beneficial,0,0.6340282791769131,1,0.0650080172264677,0.5937535560079491,0.020771825736315322,-0.020771825736315322
signed_error_proxy_only,block_071_090,44081,29,1,beneficial,0,0.4906763833710966,0,0.029942492843118194,0.3996691637114845,0.038841749854101076,-0.038841749854101076
signed_error_proxy_only,block_071_090,44081,40,2,beneficial,0,0.4813932451840986,0,0.06478495258337678,0.57703471460855,0.03998606495776774,-0.03998606495776774
signed_error_proxy_only,block_071_090,44081,44,1,beneficial,0,0.5442787688192295,1,0.043646375637628715,0.44924825111301603,0.03222517136717554,-0.03222517136717554
signed_error_proxy_only,block_071_090,44081,59,1,beneficial,0,0.578603260525457,1,0.044795799918410005,0.5058621646195217,0.027930843115610268,-0.027930843115610268
signed_error_proxy_only,block_071_090,44082,26,1,harmful,1,0.7738069402005948,1,0.054195542075899834,0.6881861957353187,-0.00017900009161823938,0.00017900009161823938
signed_error_proxy_only,block_071_090,44084,14,2,beneficial,0,0.3343979294942036,0,0.06272388884946746,0.5608831589176486,0.0588893041978841,-0.0588893041978841
signed_error_proxy_only,block_071_090,44084,15,1,beneficial,0,0.3322779588326681,0,0.04930309569472391,0.39797498746446197,0.05918305551998233,-0.05918305551998233
signed_error_proxy_only,block_071_090,44084,18,1,beneficial,0,0.41473910292748484,0,0.06186332505124608,0.5520007532024601,0.04829829090228356,-0.04829829090228356
signed_error_proxy_only,block_071_090,44084,24,2,beneficial,0,0.07796575156364806,0,0.0847696094554994,0.3081085152709472,0.11375936892638998,-0.11375936892638998
signed_error_proxy_only,block_071_090,44084,26,2,beneficial,0,0.5181028000317998,1,0.04374524408970177,0.6461372510821879,0.03546257334881145,-0.03546257334881145
signed_error_proxy_only,block_071_090,44084,29,1,beneficial,0,0.40944178199275627,0,0.05958912465007886,0.5502464697266166,0.04897157339326729,-0.04897157339326729
signed_error_proxy_only,block_071_090,44085,3,1,beneficial,0,0.3930907085863736,0,0.02917649497815575,0.3972817764955477,0.051067451817766056,-0.051067451817766056
signed_error_proxy_only,block_071_090,44085,20,2,beneficial,0,0.5322324974936907,1,0.07752332426103907,0.6304632239196827,0.03371770268439887,-0.03371770268439887
signed_error_proxy_only,block_071_090,44085,26,2,beneficial,0,0.18450796873595268,0,0.08701645533026718,0.3938856962071146,0.08345335714051538,-0.08345335714051538
signed_error_proxy_only,block_071_090,44085,32,2,beneficial,0,0.4808967352194412,0,0.06208316493922913,0.5604528651421053,0.04004730639770464,-0.04004730639770464
signed_error_proxy_only,block_071_090,44087,0,1,beneficial,0,0.564271341381428,1,0.08823795791099345,0.552730189455743,0.029733004397015428,-0.029733004397015428
signed_error_proxy_only,block_071_090,44087,2,1,beneficial,0,0.6312816468153947,1,0.07555748691251958,0.7089969162764341,0.021135741056095197,-0.021135741056095197
signed_error_proxy_only,block_071_090,44087,18,1,beneficial,0,0.5811547377976167,1,0.07714781727672529,0.6430539353708926,0.027608350056716524,-0.027608350056716524
signed_error_proxy_only,block_071_090,44087,44,2,beneficial,0,0.6639508127762189,1,0.07887738610139045,0.5966156549657106,0.016725341779543906,-0.016725341779543906
signed_error_proxy_only,block_091_110,44094,32,2,beneficial,0,0.542264338774746,1,0.04651266257713771,0.594143444718976,0.03588410275637269,-0.03588410275637269
signed_error_proxy_only,block_091_110,44095,13,2,beneficial,0,0.5779523448277802,1,0.06815821302907853,0.6617440735117629,0.02191899846069706,-0.02191899846069706
signed_error_proxy_only,block_091_110,44095,19,2,beneficial,0,0.6330768950903379,1,0.09222520343657604,0.7411040484703456,-0.00034885207204596314,0.00034885207204596314
signed_error_proxy_only,block_091_110,44095,25,2,beneficial,0,0.49436639138299754,0,0.03722886999055491,0.4343439958337169,0.05438684952094632,-0.05438684952094632
signed_error_proxy_only,block_091_110,44095,29,2,beneficial,0,0.5722955109713267,1,0.08578870755527016,0.6483982306888629,0.02414998205632199,-0.02414998205632199
signed_error_proxy_only,block_091_110,44095,33,2,beneficial,0,0.6062350560109966,1,0.0643632489186513,0.6736538368703721,0.010630181307863334,-0.010630181307863334
signed_error_proxy_only,block_091_110,44095,48,2,beneficial,0,0.6443380293541706,1,0.03676724840477237,0.6977258985752528,-0.00505200569995079,0.00505200569995079
signed_error_proxy_only,block_091_110,44096,20,1,beneficial,0,0.6616604554597567,1,0.10402073411576326,0.7883744594276162,-0.012420433840307762,0.012420433840307762
signed_error_proxy_only,block_091_110,44096,22,1,harmful,1,0.5550108105771494,1,0.09619748383158591,0.7262322629465434,0.03092337744489458,-0.03092337744489458
signed_error_proxy_only,block_091_110,44097,18,2,beneficial,0,0.5218180830755783,1,0.06594282834007281,0.5988216461668854,0.04379934433928333,-0.04379934433928333
signed_error_proxy_only,block_091_110,44097,22,1,harmful,1,0.6244720131427085,1,0.10301203433861286,0.7750290934157336,0.0032039286456715943,-0.0032039286456715943
signed_error_proxy_only,block_091_110,44098,6,2,beneficial,0,0.6483630454810179,1,0.02977509329987723,0.7632323217132252,-0.006748965369220136,0.006748965369220136
signed_error_proxy_only,block_091_110,44098,31,2,beneficial,0,0.6274752090171284,1,0.035008239767670646,0.7351233707835221,0.0019677858346808935,-0.0019677858346808935
signed_error_proxy_only,block_091_110,44099,0,2,beneficial,0,0.5913880957050887,1,0.08306417136597159,0.6909457638080648,0.016586515605793092,-0.016586515605793092
signed_error_proxy_only,block_091_110,44099,4,2,beneficial,0,0.5891009101706345,1,0.07316449868695787,0.7058113689376203,0.017497869451239254,-0.017497869451239254
signed_error_proxy_only,block_091_110,44100,49,2,beneficial,0,0.5694024480639297,1,0.06959688867753228,0.5952596287689192,0.025288052966361052,-0.025288052966361052
signed_error_proxy_only,block_091_110,44101,5,1,harmful,1,0.5919034993780685,1,0.08361774493814307,0.6236175561698784,0.016380931172409602,-0.016380931172409602
signed_error_proxy_only,block_091_110,44103,3,2,beneficial,0,0.45695795924671456,0,0.042804813750191247,0.37500897907088376,0.0688481152764644,-0.0688481152764644
signed_error_proxy_only,block_091_110,44103,4,1,harmful,1,0.5766960263727844,1,0.08372114297260096,0.6027985905951019,0.022415149988499222,-0.022415149988499222
signed_error_proxy_only,block_091_110,44103,33,1,beneficial,0,0.5995247031341566,1,0.07222223135276055,0.6572693194331644,0.013331290708072346,-0.013331290708072346
signed_error_proxy_only,block_091_110,44104,1,1,harmful,1,0.5441288098922299,1,0.06049219092008293,0.4996333537399255,0.035159981503669155,-0.035159981503669155
signed_error_proxy_only,block_091_110,44104,12,2,beneficial,0,0.46419451416788626,0,0.05884203144663692,0.41836071999081254,0.06604106903655349,-0.06604106903655349
signed_error_proxy_only,block_091_110,44104,43,2,beneficial,0,0.5853884226463739,1,0.045746291196928066,0.5441369116776286,0.01897390572540808,-0.01897390572540808
signed_error_proxy_only,block_091_110,44104,52,1,beneficial,0,0.5191598928106065,1,0.06505863367865762,0.4446678286612458,0.04482574860929563,-0.04482574860929563
signed_error_proxy_only,block_091_110,44105,8,2,beneficial,0,0.4094622389646368,0,0.051061574193885975,0.3089667365128593,0.0875047095186828,-0.0875047095186828
signed_error_proxy_only,block_091_110,44105,23,2,beneficial,0,0.4061701192995098,0,0.052864930203876136,0.29335312993758783,0.08881841485127376,-0.08881841485127376
signed_error_proxy_only,block_091_110,44105,24,2,beneficial,0,0.3686822723832605,0,0.029918825881315444,0.19046922345019734,0.10404999310527677,-0.10404999310527677
signed_error_proxy_only,block_091_110,44105,30,2,beneficial,0,0.5275228592239549,1,0.045828345891274276,0.5223682586791448,0.04159487813311316,-0.04159487813311316
signed_error_proxy_only,block_091_110,44105,48,2,beneficial,0,0.5648700026186642,1,0.04545596816068852,0.5851798251228222,0.027067310002640635,-0.027067310002640635
signed_error_proxy_only,block_091_110,44106,14,2,beneficial,0,0.4539875955311441,0,0.04842183549151196,0.413042044902187,0.07000228698460546,-0.07000228698460546
signed_error_proxy_only,block_091_110,44107,5,2,beneficial,0,0.4181750977861311,0,0.0402593711119887,0.3246659126039296,0.08404314193604198,-0.08404314193604198
signed_error_proxy_only,block_091_110,44107,20,2,beneficial,0,0.4232132981111332,0,0.03944550494355275,0.3061838623996136,0.08205087890668561,-0.08205087890668561
signed_error_proxy_only,block_091_110,44107,29,2,beneficial,0,0.4172612251868201,0,0.0373097646426466,0.2763075860296312,0.0844052270562011,-0.0844052270562011
signed_error_proxy_only,block_091_110,44107,45,2,beneficial,0,0.5452506428170212,1,0.0546316555825784,0.48738605484785624,0.0347240550504425,-0.0347240550504425
signed_error_proxy_only,block_091_110,44108,5,2,beneficial,0,0.43111724592322365,0,0.04199266720110108,0.37233805698308786,0.07893794202657674,-0.07893794202657674
signed_error_proxy_only,block_091_110,44108,15,2,beneficial,0,0.4172753765938313,0,0.06876289693168543,0.3895178970880561,0.08439961842257325,-0.08439961842257325
signed_error_proxy_only,block_091_110,44108,20,2,beneficial,0,0.442063313680863,0,0.04225472036673278,0.3682362645272409,0.07464929796599777,-0.07464929796599777
signed_error_proxy_only,block_091_110,44108,21,2,beneficial,0,0.4311593202227154,0,0.03828828451688655,0.31390165499845696,0.07892140965777653,-0.07892140965777653
signed_error_proxy_only,block_091_110,44108,29,2,beneficial,0,0.42930531677821493,0,0.03828828061757205,0.32710017335909786,0.07965028243215708,-0.07965028243215708
signed_error_proxy_only,block_091_110,44108,38,1,harmful,1,0.5240306289365547,1,0.07471871297217172,0.5284621869339239,0.04294465483989374,-0.04294465483989374
signed_error_proxy_only,block_091_110,44108,55,2,beneficial,0,0.4814878042819564,0,0.04695985597327947,0.4093719184667914,0.05935445452001268,-0.05935445452001268
signed_error_proxy_only,block_091_110,44109,2,2,beneficial,0,0.41691773496287654,0,0.03894545342684174,0.33979287529852725,0.08454137928578034,-0.08454137928578034
signed_error_proxy_only,block_091_110,44109,12,2,beneficial,0,0.3898377226262645,0,0.0658756137196054,0.32853939814071026,0.09538829868215849,-0.09538829868215849
signed_error_proxy_only,block_091_110,44109,17,2,beneficial,0,0.4290143013211968,0,0.038074397971899994,0.3244928551246919,0.07976476094272636,-0.07976476094272636
signed_error_proxy_only,block_091_110,44109,18,2,beneficial,0,0.4199748843692677,0,0.03589444747302845,0.2676860294322664,0.0833306971511843,-0.0833306971511843
signed_error_proxy_only,block_091_110,44109,26,2,beneficial,0,0.40922702923287335,0,0.040925394421162456,0.3569772868958526,0.08759846000445351,-0.08759846000445351
signed_error_proxy_only,block_091_110,44109,52,2,beneficial,0,0.49973682866213415,0,0.0813987815230119,0.4774429828222849,0.052316563241127496,-0.052316563241127496
signed_error_proxy_only,block_091_110,44110,6,2,beneficial,0,0.4861124588838839,0,0.0571165929475962,0.5081940401843656,0.0575698580504893,-0.0575698580504893
signed_error_proxy_only,block_091_110,44110,8,2,beneficial,0,0.582982371241201,1,0.018164701757364822,0.4675066633444006,0.019928451846686,-0.019928451846686
error_std_plus_severe_proxy,block_071_090,44077,46,1,beneficial,0,0.1785722089493668,0,0.04678508836786137,0.6876152032015671,0.0030338234994549546,-0.0030338234994549546
error_std_plus_severe_proxy,block_071_090,44077,57,1,beneficial,0,0.2028297644552923,0,0.04887203564017078,0.7174834483795925,-0.006069720149742885,0.006069720149742885
error_std_plus_severe_proxy,block_071_090,44078,0,1,beneficial,0,0.10983597950167817,0,0.03945440261435279,0.31736073856046654,0.09631297320920075,-0.09631297320920075
error_std_plus_severe_proxy,block_071_090,44078,7,1,beneficial,0,0.29224593891943174,0,0.05543524898090178,0.604516414318168,0.0705304536726083,-0.0705304536726083
error_std_plus_severe_proxy,block_071_090,44078,11,2,beneficial,0,0.2332972641145565,0,0.05162864606896163,0.19484614252054253,0.12154478408242417,-0.12154478408242417
error_std_plus_severe_proxy,block_071_090,44078,20,1,beneficial,0,0.08982038441953058,0,0.0365460001615142,0.1955304635272953,0.11825465696629497,-0.11825465696629497
error_std_plus_severe_proxy,block_071_090,44078,31,1,beneficial,0,0.06790400472356042,0,0.03243298342916551,0.26489651737271336,0.08349767371639123,-0.08349767371639123
error_std_plus_severe_proxy,block_071_090,44078,32,2,beneficial,0,0.5174005609253822,1,0.06828518800437472,0.5024373596212344,0.11095209992706594,-0.11095209992706594
error_std_plus_severe_proxy,block_071_090,44078,46,1,beneficial,0,0.3330344751274033,0,0.05814559213552686,0.3645755569335822,0.09393806002245537,-0.09393806002245537
error_std_plus_severe_proxy,block_071_090,44078,47,1,beneficial,0,0.45852323475193163,0,0.06528903869236934,0.26486791193476583,0.13212873062693783,-0.13212873062693783
error_std_plus_severe_proxy,block_071_090,44078,49,2,beneficial,0,0.22042387080003106,0,0.05063504581189158,0.20981977603091523,0.10978114554572242,-0.10978114554572242
error_std_plus_severe_proxy,block_071_090,44078,53,1,beneficial,0,0.09683832647664406,0,0.037574882439739124,0.3151254586389138,0.07669752218980702,-0.07669752218980702
error_std_plus_severe_proxy,block_071_090,44078,61,1,beneficial,0,0.16989040641043243,0,0.04626687918878823,0.2666367196797023,0.10335085680841041,-0.10335085680841041
error_std_plus_severe_proxy,block_071_090,44078,62,1,harmful,1,0.7590135784340389,1,0.08264897679823614,0.6042552063282551,0.08521756771999521,-0.08521756771999521
error_std_plus_severe_proxy,block_071_090,44080,14,2,beneficial,0,0.015178432910998211,0,0.011611793591302636,0.2897423462835416,0.07339633128153494,-0.07339633128153494
error_std_plus_severe_proxy,block_071_090,44080,43,2,beneficial,0,0.39371860256638547,0,0.06158036466575292,0.48782480077511337,0.05610099547630171,-0.05610099547630171
error_std_plus_severe_proxy,block_071_090,44080,62,2,beneficial,0,0.014882703903667128,0,0.011359877022961882,0.2670487378561876,0.0664613972017295,-0.0664613972017295
error_std_plus_severe_proxy,block_071_090,44080,65,2,beneficial,0,0.029323856765829298,0,0.02061569674096261,0.30444475159916323,0.06112197686174991,-0.06112197686174991
error_std_plus_severe_proxy,block_071_090,44081,2,1,beneficial,0,0.03661265368668655,0,0.02363246586085142,0.38792788362882274,0.033899367061574134,-0.033899367061574134
error_std_plus_severe_proxy,block_071_090,44081,12,1,beneficial,0,0.45751615559578945,0,0.0650080172264677,0.5937535560079491,0.020771825736315322,-0.020771825736315322
error_std_plus_severe_proxy,block_071_090,44081,29,1,beneficial,0,0.05741356657205577,0,0.029942492843118194,0.3996691637114845,0.038841749854101076,-0.038841749854101076
error_std_plus_severe_proxy,block_071_090,44081,40,2,beneficial,0,0.4531724885461205,0,0.06478495258337678,0.57703471460855,0.03998606495776774,-0.03998606495776774
error_std_plus_severe_proxy,block_071_090,44081,44,1,beneficial,0,0.14521240872548047,0,0.043646375637628715,0.44924825111301603,0.03222517136717554,-0.03222517136717554
error_std_plus_severe_proxy,block_071_090,44081,59,1,beneficial,0,0.1565763800463907,0,0.044795799918410005,0.5058621646195217,0.027930843115610268,-0.027930843115610268
error_std_plus_severe_proxy,block_071_090,44082,26,1,harmful,1,0.27433218723084857,0,0.054195542075899834,0.6881861957353187,-0.00017900009161823938,0.00017900009161823938
error_std_plus_severe_proxy,block_071_090,44084,14,2,beneficial,0,0.41518483841269266,0,0.06272388884946746,0.5608831589176486,0.0588893041978841,-0.0588893041978841
error_std_plus_severe_proxy,block_071_090,44084,15,1,beneficial,0,0.20538690394282802,0,0.04930309569472391,0.39797498746446197,0.05918305551998233,-0.05918305551998233
error_std_plus_severe_proxy,block_071_090,44084,18,1,beneficial,0,0.39956466800401697,0,0.06186332505124608,0.5520007532024601,0.04829829090228356,-0.04829829090228356
error_std_plus_severe_proxy,block_071_090,44084,24,2,beneficial,0,0.7842093380895296,1,0.0847696094554994,0.3081085152709472,0.11375936892638998,-0.11375936892638998
error_std_plus_severe_proxy,block_071_090,44084,26,2,beneficial,0,0.14739980896468236,0,0.04374524408970177,0.6461372510821879,0.03546257334881145,-0.03546257334881145
error_std_plus_severe_proxy,block_071_090,44084,29,1,beneficial,0,0.3595856986017459,0,0.05958912465007886,0.5502464697266166,0.04897157339326729,-0.04897157339326729
error_std_plus_severe_proxy,block_071_090,44085,3,1,beneficial,0,0.05438949561203184,0,0.02917649497815575,0.3972817764955477,0.051067451817766056,-0.051067451817766056
error_std_plus_severe_proxy,block_071_090,44085,20,2,beneficial,0,0.6826427157758839,1,0.07752332426103907,0.6304632239196827,0.03371770268439887,-0.03371770268439887
error_std_plus_severe_proxy,block_071_090,44085,26,2,beneficial,0,0.8119196558679583,1,0.08701645533026718,0.3938856962071146,0.08345335714051538,-0.08345335714051538
error_std_plus_severe_proxy,block_071_090,44085,32,2,beneficial,0,0.40361355075573147,0,0.06208316493922913,0.5604528651421053,0.04004730639770464,-0.04004730639770464
error_std_plus_severe_proxy,block_071_090,44087,0,1,beneficial,0,0.8266264452866723,1,0.08823795791099345,0.552730189455743,0.029733004397015428,-0.029733004397015428
error_std_plus_severe_proxy,block_071_090,44087,2,1,beneficial,0,0.6509491902312182,1,0.07555748691251958,0.7089969162764341,0.021135741056095197,-0.021135741056095197
error_std_plus_severe_proxy,block_071_090,44087,18,1,beneficial,0,0.6766799527082326,1,0.07714781727672529,0.6430539353708926,0.027608350056716524,-0.027608350056716524
error_std_plus_severe_proxy,block_071_090,44087,44,2,beneficial,0,0.7037660961102624,1,0.07887738610139045,0.5966156549657106,0.016725341779543906,-0.016725341779543906
error_std_plus_severe_proxy,block_091_110,44094,32,2,beneficial,0,0.47420984921732595,0,0.04651266257713771,0.594143444718976,0.03588410275637269,-0.03588410275637269
error_std_plus_severe_proxy,block_091_110,44095,13,2,beneficial,0,0.7592658529222333,1,0.06815821302907853,0.6617440735117629,0.02191899846069706,-0.02191899846069706
error_std_plus_severe_proxy,block_091_110,44095,19,2,beneficial,0,0.9295374691087662,1,0.09222520343657604,0.7411040484703456,-0.00034885207204596314,0.00034885207204596314
error_std_plus_severe_proxy,block_091_110,44095,25,2,beneficial,0,0.13525166472730032,0,0.03722886999055491,0.4343439958337169,0.05438684952094632,-0.05438684952094632
error_std_plus_severe_proxy,block_091_110,44095,29,2,beneficial,0,0.8224288454701765,1,0.08578870755527016,0.6483982306888629,0.02414998205632199,-0.02414998205632199
error_std_plus_severe_proxy,block_091_110,44095,33,2,beneficial,0,0.7594929763252576,1,0.0643632489186513,0.6736538368703721,0.010630181307863334,-0.010630181307863334
error_std_plus_severe_proxy,block_091_110,44095,48,2,beneficial,0,0.6406186042441618,1,0.03676724840477237,0.6977258985752528,-0.00505200569995079,0.00505200569995079
error_std_plus_severe_proxy,block_091_110,44096,20,1,beneficial,0,0.9663895712849118,1,0.10402073411576326,0.7883744594276162,-0.012420433840307762,0.012420433840307762
error_std_plus_severe_proxy,block_091_110,44096,22,1,harmful,1,0.9279728176081067,1,0.09619748383158591,0.7262322629465434,0.03092337744489458,-0.03092337744489458
error_std_plus_severe_proxy,block_091_110,44097,18,2,beneficial,0,0.6225270713089929,1,0.06594282834007281,0.5988216461668854,0.04379934433928333,-0.04379934433928333
error_std_plus_severe_proxy,block_091_110,44097,22,1,harmful,1,0.9610476203740246,1,0.10301203433861286,0.7750290934157336,0.0032039286456715943,-0.0032039286456715943
error_std_plus_severe_proxy,block_091_110,44098,6,2,beneficial,0,0.7281017846369443,1,0.02977509329987723,0.7632323217132252,-0.006748965369220136,0.006748965369220136
error_std_plus_severe_proxy,block_091_110,44098,31,2,beneficial,0,0.7057322152288161,1,0.035008239767670646,0.7351233707835221,0.0019677858346808935,-0.0019677858346808935
error_std_plus_severe_proxy,block_091_110,44099,0,2,beneficial,0,0.8640795879881763,1,0.08306417136597159,0.6909457638080648,0.016586515605793092,-0.016586515605793092
error_std_plus_severe_proxy,block_091_110,44099,4,2,beneficial,0,0.8458382150962798,1,0.07316449868695787,0.7058113689376203,0.017497869451239254,-0.017497869451239254
error_std_plus_severe_proxy,block_091_110,44100,49,2,beneficial,0,0.6393465556755006,1,0.06959688867753228,0.5952596287689192,0.025288052966361052,-0.025288052966361052
error_std_plus_severe_proxy,block_091_110,44101,5,1,harmful,1,0.775583898164112,1,0.08361774493814307,0.6236175561698784,0.016380931172409602,-0.016380931172409602
error_std_plus_severe_proxy,block_091_110,44103,3,2,beneficial,0,0.09571594998138495,0,0.042804813750191247,0.37500897907088376,0.0688481152764644,-0.0688481152764644
error_std_plus_severe_proxy,block_091_110,44103,4,1,harmful,1,0.7407171315357015,1,0.08372114297260096,0.6027985905951019,0.022415149988499222,-0.022415149988499222
error_std_plus_severe_proxy,block_091_110,44103,33,1,beneficial,0,0.772808517244979,1,0.07222223135276055,0.6572693194331644,0.013331290708072346,-0.013331290708072346
error_std_plus_severe_proxy,block_091_110,44104,1,1,harmful,1,0.3593405128222555,0,0.06049219092008293,0.4996333537399255,0.035159981503669155,-0.035159981503669155
error_std_plus_severe_proxy,block_091_110,44104,12,2,beneficial,0,0.20088575136821224,0,0.05884203144663692,0.41836071999081254,0.06604106903655349,-0.06604106903655349
error_std_plus_severe_proxy,block_091_110,44104,43,2,beneficial,0,0.35666387509288666,0,0.045746291196928066,0.5441369116776286,0.01897390572540808,-0.01897390572540808
error_std_plus_severe_proxy,block_091_110,44104,52,1,beneficial,0,0.2774402929738061,0,0.06505863367865762,0.4446678286612458,0.04482574860929563,-0.04482574860929563
error_std_plus_severe_proxy,block_091_110,44105,8,2,beneficial,0,0.06778350419569079,0,0.051061574193885975,0.3089667365128593,0.0875047095186828,-0.0875047095186828
error_std_plus_severe_proxy,block_091_110,44105,23,2,beneficial,0,0.06213453127745392,0,0.052864930203876136,0.29335312993758783,0.08881841485127376,-0.08881841485127376
error_std_plus_severe_proxy,block_091_110,44105,24,2,beneficial,0,0.012977639322635941,0,0.029918825881315444,0.19046922345019734,0.10404999310527677,-0.10404999310527677
error_std_plus_severe_proxy,block_091_110,44105,30,2,beneficial,0,0.312227545210038,0,0.045828345891274276,0.5223682586791448,0.04159487813311316,-0.04159487813311316
error_std_plus_severe_proxy,block_091_110,44105,48,2,beneficial,0,0.44596719996126993,0,0.04545596816068852,0.5851798251228222,0.027067310002640635,-0.027067310002640635
error_std_plus_severe_proxy,block_091_110,44106,14,2,beneficial,0,0.1505183354387152,0,0.04842183549151196,0.413042044902187,0.07000228698460546,-0.07000228698460546
error_std_plus_severe_proxy,block_091_110,44107,5,2,beneficial,0,0.058042287620864635,0,0.0402593711119887,0.3246659126039296,0.08404314193604198,-0.08404314193604198
error_std_plus_severe_proxy,block_091_110,44107,20,2,beneficial,0,0.04824866700314397,0,0.03944550494355275,0.3061838623996136,0.08205087890668561,-0.08205087890668561
error_std_plus_severe_proxy,block_091_110,44107,29,2,beneficial,0,0.0348566845934983,0,0.0373097646426466,0.2763075860296312,0.0844052270562011,-0.0844052270562011
error_std_plus_severe_proxy,block_091_110,44107,45,2,beneficial,0,0.2971450668462691,0,0.0546316555825784,0.48738605484785624,0.0347240550504425,-0.0347240550504425
error_std_plus_severe_proxy,block_091_110,44108,5,2,beneficial,0,0.09162273942354444,0,0.04199266720110108,0.37233805698308786,0.07893794202657674,-0.07893794202657674
error_std_plus_severe_proxy,block_091_110,44108,15,2,beneficial,0,0.20379750289991017,0,0.06876289693168543,0.3895178970880561,0.08439961842257325,-0.08439961842257325
error_std_plus_severe_proxy,block_091_110,44108,20,2,beneficial,0,0.08911169872065051,0,0.04225472036673278,0.3682362645272409,0.07464929796599777,-0.07464929796599777
error_std_plus_severe_proxy,block_091_110,44108,21,2,beneficial,0,0.05003989665173071,0,0.03828828451688655,0.31390165499845696,0.07892140965777653,-0.07892140965777653
error_std_plus_severe_proxy,block_091_110,44108,29,2,beneficial,0,0.056200225811430395,0,0.03828828061757205,0.32710017335909786,0.07965028243215708,-0.07965028243215708
error_std_plus_severe_proxy,block_091_110,44108,38,1,harmful,1,0.524894468481806,1,0.07471871297217172,0.5284621869339239,0.04294465483989374,-0.04294465483989374
error_std_plus_severe_proxy,block_091_110,44108,55,2,beneficial,0,0.14102812031562473,0,0.04695985597327947,0.4093719184667914,0.05935445452001268,-0.05935445452001268
error_std_plus_severe_proxy,block_091_110,44109,2,2,beneficial,0,0.0639155814472116,0,0.03894545342684174,0.33979287529852725,0.08454137928578034,-0.08454137928578034
error_std_plus_severe_proxy,block_091_110,44109,12,2,beneficial,0,0.11790640351219572,0,0.0658756137196054,0.32853939814071026,0.09538829868215849,-0.09538829868215849
error_std_plus_severe_proxy,block_091_110,44109,17,2,beneficial,0,0.05461008254190204,0,0.038074397971899994,0.3244928551246919,0.07976476094272636,-0.07976476094272636
error_std_plus_severe_proxy,block_091_110,44109,18,2,beneficial,0,0.031010803495604165,0,0.03589444747302845,0.2676860294322664,0.0833306971511843,-0.0833306971511843
error_std_plus_severe_proxy,block_091_110,44109,26,2,beneficial,0,0.07817272239524273,0,0.040925394421162456,0.3569772868958526,0.08759846000445351,-0.08759846000445351
error_std_plus_severe_proxy,block_091_110,44109,52,2,beneficial,0,0.4546942866991321,0,0.0813987815230119,0.4774429828222849,0.052316563241127496,-0.052316563241127496
error_std_plus_severe_proxy,block_091_110,44110,6,2,beneficial,0,0.3552577287736495,0,0.0571165929475962,0.5081940401843656,0.0575698580504893,-0.0575698580504893
error_std_plus_severe_proxy,block_091_110,44110,8,2,beneficial,0,0.10941085618705004,0,0.018164701757364822,0.4675066633444006,0.019928451846686,-0.019928451846686
error_std_plus_signed_error_proxy,block_071_090,44077,46,1,beneficial,0,0.25245111034589834,0,0.04678508836786137,0.6876152032015671,0.0030338234994549546,-0.0030338234994549546
error_std_plus_signed_error_proxy,block_071_090,44077,57,1,beneficial,0,0.29783960275125465,0,0.04887203564017078,0.7174834483795925,-0.006069720149742885,0.006069720149742885
